DataSourceId,Text,Label,StageOfOperation,Source,Note,BCS,COSPEvaluation,COSPNumber
IPXA2022052482448,INSPECTION TYPE:C  AFT CABIN SEAT TRACK ADAPTER AT FR 72 BETWEEN Y1456 AND Y1959 EXFOLIATED.REMOVED AND REPLACED CLS ADA PTER IAW-SRM 51-40-21.    ,No,NULL,FAA and Sentence Transformer Aided ,,,,
IPXA2022052582494,INSPECTION TYPE:NA  **SDR FILED OPEN**  ENTRY DOOR SLIDE WARNING LIGHT INOPERATIVE. EVACATION SLIDE LIGHT DEFTERED IAW M EL 52 73 01 1. DMP COMPLIED WITH PLACARD INSTALLED.    ,No,TAXI                                              ,FAA and Sentence Transformer Aided ,,,,
IXXA090012O,EICAS MSG FIRE MN DK AFT NO SMOKE OR FLAMES.  CREW FOLLOWED QRH AND DEPRESSURIZED AIRCRAFT WHICH CAUSED THE O2 MASK DEPL OYMENT.  R & R MCD SMOKE DETECTORS 12A AND 12B IAW AMM 26-14-01.  OFF PN 2156-756A SN 20590B.  OPS CHECK GOOD.  MX RESTO WED ALL O2 MASKS IAW AMM 35-21-06.   ,Yes,DESCENT                                           ,FAA and Sentence Transformer Aided ,,,,
USAASB00051,"CLT - FLT 58 - ON CLIMB-OUT FROM CLT, AIRCRAFT FAILED TO PRESSURIZE IN AUTO MODE.  WHEN STANDBY MODE WAS SELECTED, CABINRATE OF DESCENT WENT TO 3,500 FEET PER MINUTE.  CABIN RATE KNOB HAD NO EFFECT ON RATE.  SWITCHED TO MANUAL MODE AND GAINED CONTROL OF CABIN RATE.  AT 10,000 FEET, THE OUTFLOW VALE WAS STILL FULL OPEN.  CABIN ALTITUDE WARNING HORN THEN SOUNDED.  FLIGHT RETURNED TO FIELD AT CLT AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE REMOVED AND REPLACED THE CABIN PRESSURE CONTROLLER.  OPERATIONAL CHECK GOOD PER MM 21-31-00.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: CONTROLLER Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
IXXA20170314157,"DURING CRUISE AT 39000 FT,  FLIGHT ALTITUDE, CABIN ALTITUDE EICAS MESSAGE WITH ALTITUDE WARNING HORN. CABIN ALTITUDE WASSHOWING 12000 AND STEADILY CLIMBING. UNABLE TO CONTROL CABIN ALTITUDE. EMERGENCY DESCENT WITH AIR TURN BACK TO HOMEBASE. QRH PROCEDURES COMPLIED WITH. REMOVED AND REPLACED EQUIPMENT COOLING OVERBOARD EXHAUST VALVE IAW AMM 21-58-05.  OPERATIONAL CHECKED SATISFACTORY. SECURED INSULATION AROUND OUTFLOW VALVE AND CLEANED IN CARGO DOOR SEAL IAW AMM 20-30-02. ACCOMPLISHED PRESSURIZATION CONTROL SYSTEMS TEST IAW AMM 21-31-00 AND CONDITIONAL INSPECTIONS  CHECK IAW AMM CHP 05-51-24.NO DEFECTS NOTED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: OUTFLOW VALVE Part Condition: OBSTRUCTED",Maybe,CRUISE                                            ,SME Feedback,,,,
IXXA20171117346,"DURING CRUISE FLIGHT, CREW REPORTED A FWD EQPT OVERHEAT EICAS MESSAGE DISPLAYED.  IAW QRH CHECKLIST, SWITCHED TO OVERRIDE POSITION.  AFTER 20 MINUTES CABIN ALTITUDE MASTER WARNING DISPLAYED.   CONTINUED TO FOLLOW CHECKLIST, COULD NOT CONTROL THE CABIN ALTITUDE.  EXECUTED EMERGENCY DESCENT AND DECLARED EMERGENCY.   DIVERTED AND  LANDED WITH NO INCIDENT.  AIRCRAFT GROUNDED.  REMOVED AND REPLACED THE LEFT PACK FLOW CONTROL AND SHUTOFF VALVE.  REMOVED AND CLEANED EQUIPMENT COOLING AIR CLEANER. OPS CHECKED SATISFACTORY.  NO FURTHER DEFECTS NOTED.  REMOVED AND REPLACED PRINTED CIRCUIT, COOLING INDICATION CARD AND MANIFOLD INTERCONNECT VALVE.  COMPLIED WITH EXCESSIVE CABIN PRESSURE LEAK TEST. NO LEAKS NOTED. OPS CHECK Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT Part Name: CIRCUIT CARD Part Condition: INOPERATIVE",Maybe,CRUISE                                            ,SME Feedback,,,,
IXXA20180111001,CABIN ALTITUDE WARNING LIGHT WITH EICAS ON AT FLT390. DIVERTED WITH AN EMERGENCY DECLARATION. LANDED WITHOUT INCIDENT.   REMOVED AND REPLACED THE CABIN PRESSURE CONTROLLER.  LEAK AND OPS CHECKED SATISFACTORY. COMPLIED WITH CONDITIONAL INSPEC TION 05-51-24.  FAULT NOT DUPLICATED.  AIRCRAFT RELEASED TO SERVICE.   ,Maybe,CLIMB                                             ,SME Feedback,,,,
IXXA20191029019,"IN CRUISE AT FL360, EICAS MSGS CABIN ALT AND CAB AUTO INOP. CREW REPORTS CABIN ALTITUDE AROUND 12,000 PLUS FEET, WITH AN  ESTIMATED RATE OF PLUS 300 TO 400 INCREASE. CREW NOTED SLIGHT PRESSURIZATION LEAK, DONNED 02 MASKS AND PERFORMED QRH PR OCEDURES. BOTH AUTO AND MANUAL ATTEMPTS TO CONTROL GRADUAL CABIN ALTITUDE RISE WERE INEFFECTIVE. CABIN ALTITUDE ROSE TO  AN ULTIMATE 15,000 FEET. CREW COORDINATES AIR RETURN WITH WSSS. UPON DESCENT TO 17,000 FEET MEAN SEA LEVEL, CABIN ALTITU DE STABILIZED BELOW 10,000 FEET AND REMAINED FAIRLY STABLE AT AROUND 6,500 FEET CABIN ALTITUDE. NO EMERGENCY DECLARED WI TH AIR TRAFFIC CONTROL . FLIGHT LANDED UNEVENTFUL. AIRCRAFT GROUNDED FOR UNSCHEDULED MAINTENANCE. WORK IN PROGRESS.",Maybe,CRUISE                                            ,SME Feedback,Crew O2,,,
IXXA20210522036,"CABIN AUTO INOPERATIVE EICAS MESSAGE. CABIN ALT AUTO 1 AND 2 STATUS MESSAGE. AT FL 400, CABIN ALTITUDE WARNING, LOST CAB IN PRESSURE. CREW COMPLIED WITH QRH, DROPPED TO 10,000 FL AND ELECTED MANUAL CABIN ALT CONTROL. DIVERSION TO KILN, ATC E MERGENCY DECLARATION. LANDING UNEVENTFUL WITH NO ADDITIONAL PRECAUTIONS. AIRCRAFT GROUNDED FOR UNSCHEDULED MAINTENANCE.  REMOVED AND REPLACED POSITIVE PRESSURE RELIFE VALVE IAW BOEING 767 AMM 21-32-01. PERFORMED STATIC SYSTEM LEAK IAW BOEING  767 AMM 21-32-01-702-027. NO LEAKS NOTED. PERFORMED CABIN PRESSURE LEAK, AIRCRAFT PRESSURIZED TO 4.25 PSI. NO LEAKS, NO  DEFECTS NOTED IAW BOEING 767 AMM 05-51-24. AIRCRAFT RELEASED TO SERVICE.",Maybe,NOT REPORTED                                      ,SME Feedback,,,,
K11A2017072573001,"CABIN ALTITUDE LIGHT ILLUMINATED IN FLIGHT, UNABLE TO CONTROL CABIN IN EITHER AUTO OR MANUAL MODES. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  O2 MASK DEPLOYED, UNSCHED LANDING, EMER. DESCENT Part Name: CABIN PRESSURE Part Condition: MALFUNCTIONED",Yes,CRUISE                                            ,SME Feedback,Cabin O2,,,
K11A2017072673001,COULD NOT CONTROL CABIN IN EITHER AUTO OR MANUAL MODES Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: CABIN PRESSURE Part Condition: MALFUNCTIONED,Maybe,CLIMB                                             ,SME Feedback,,,,
K11A2017092072401,AIRCRAFT WOULD NOT PRESSURIZE. Nature of Condition:  OTHER Precautionary Procedure:  UNSCHED LANDING Part Name: NOT REPORTED Part Condition: MALFUNCTIONED,Maybe,CLIMB                                             ,SME Feedback,,,,
K11A2017093072601,"AT ROTATION, RECEIVED AN AMBER LEADING FLAP LIGHT. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: WARNING LIGHT Part Condition: ILLUMINATED",No,CLIMB                                             ,SME Feedback,Flaps,,,
K11A2018011691650,"DESCENDING TO FL 290,  THE MASTER WARNING LIGHT ILLUMINATED,  SIGNALING A CABIN PRESS ABOVE 10K,  USED OXYGEN MASK AND D ESCENDED TO FL 240,   DECLARED AN EMERGENCY, FOLLOWED REMAINING CHECK LIST PROCEDURE UPON REACH 10000, AND LANDED .    ",Maybe,DESCENT                                           ,SME Feedback,Crew O2,,,
K11A2018030972601,"THE AIRCRAFT EXPERIENCED A FAILURE OF THE AUTO & STANDBY PRESSURIZATION SYSTEMS AT FL350. THE CABIN ALTITUDE WARNING ACT IVATED. THE PILOT INSTRUCTED THAT OXYGEN MASKS. THE CABIN ALTITUDE CONTINUED TO CLIMB PASSED 10,000 FT. DECENDED TO 9000  FT MSL, CHECKED MANUAL MODE AND PRESSURIZATION WORKED.  RETURNED TO DEPARTURE.   ",Yes,CRUISE                                            ,SME Feedback,O2 Mask Deployed,,,
K11A2018070533101,"AT FL 350 THE CABIN ALTITUDE HORN SOUNDED, THE CABIN CLIMBED ABOVE 10,000 FT AND CONTINUED TO CLIMB WITH THE OUTFLOW VAL VE CLOSED. FOUND DEBRIS IN FORWARD CARGO PIT DOOR, REMOVED DEBRIS, PERFORMED PRESSURIZATION CONTROL SYSTEM, OP''S CHECK G OOD IAW AMM 21-31-00. NO DEFECTS NOTED.   ",Maybe,CRUISE                                            ,SME Feedback,,,,
K11A2021122100107,"PROBLEM DESCRIPTION: RIGHT PACK TRIP UNABLE TO CONTROL CABIN PRESSURE UNTIL 10,000 FEET. CORRECTIVE ACTION & OTHER PERTI NENT INFORMATION: REMOVED DEBRIS FROM AFT PIT DOOR, PERFORMED CABIN PRESSURIZATION CHECK IAW B737 AMM 21-31-00 OPS CHECK  GOOD NO DEFECTS NOTED   ",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
KCSA2018021702,"CABIN ALTITUDE MASTER WARNING WITH EICAS MESSAGE,  LOST CABIN PRESSURE AT 27,000 FEET, PERFORMED AN EMERGENCY DESCENT.   REMOVED AND REPLACED APU SURGE CONTROL VALVE IAW AMM 49-53-01. ALL CHECKED GOOD.    ",Maybe,CRUISE                                            ,SME Feedback,,,,
KCSA20200727411,"CABIN ALT AUTO.  UNABLE TO BRING CABIN DOWN MANUALLY, GRADUAL DECOMPRESSION OF CABIN. PERFORMED CABIN PRESSURE CONTROL T EST ON CPCS-A AND CPCS-B.  BOTH PASSED AND PERFORMED CABIN PRESSURE CONTROL SYSTEM CABIN PRESSURIZATION GROUND TEST.  NO  LEAKS FOUND IAW AMM 21-31-00.   ",Maybe,CRUISE                                            ,SME Feedback,,,,
MJYA201310150017,"CLIMBING THROUGH APPROXIMATELY 14,000 FEET OBSERVED NO AIRFLOW COMING FROM THE AIR VENTS, CHECKED THE CABIN ALTITUDE ANDIT WAS 9,000 FT AND CLIMBING 1,000 FPM.     BEFORE  PROCEDURES,  CABIN PRESSURE AND MASTER WARNING LIGHTS ILLUMINATED DURING DESCENT THROUGH ABOUT 12,000 FEET.  DECLARED AN EMERGENCY.   EXECUTED CABIN ALTITUDE WARNING IMMEDIATE ACTION ITEMS FOLLOWED BY COM PROCEDURES. AT AN ALTITUDE OF 9,500 THE CABIN PRESSURE WARNING LIGHT EXTINGUISHED.  ACCOMPLISHED ALL CHECKLISTS AND LANDED WITH NO FURTHER ISSUES. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT Part Name: CABIN PRESSURE Part Condition: MALFUNCTIONED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
MJYA20180522001,"DURING CRUISE ALTITUDE 35.0, THE AIRCRAFT STARTED LOSING PRESSURIZATION AND THE CABIN ALTITUDE CLIMBED TO 11.5 K FEET. T HE PILOT DECLARED AN EMERGENCY AND DECENDED TO 10K FEET,  LANDED WITHOUT INCIDENT.  FOUND A DUCT CLAMP LOOSE.    ",Maybe,CRUISE                                            ,SME Feedback,,,,
MWEA020443,"AIRCRAFT LOST PRESSURIZATION AT 35,000 FT.  MASKS DEPLOYED AND AIRCRAFT INITIATED AN EMERGENCY DESCENT, DIVERTED TO GFK,AND LANDED WITHOUT INCIDENT.  REPLACED THE FLOW CONTROL VALVE, PRESSURE REGULATOR VALVE, AND PILOT PRESSURE REGULATOR.OPERATIONAL CHECK GOOD. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT, O2 MASK DEPLOYED Part Name: CONTROL VALVE Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
MYWA09077,"ETOPS SIGNIFICANT SYSTEM - TRANSCRIBED FROM DMI 6931 ""AUTO FAIL LIGHT ILLUMINATED AGAIN INFLIGHT PRESSURIZATION NORMAL, SELECTED ALTN MODE - PRESSURIZATION NORMAL.",No,CRUISE                                            ,Added By Random Sampling,,,,
NACA2020052800006,"CLIMBING THROUGH FL 34-35 NOTICED POPPING SOUND.  CABIN WAS CLIMBING AT APPROXIMATELY 2000 FPM.  COMPLETED CABIN ALTITUD E WARNING CHECK LIST, UNABLE TO CONTROL CABIN, COMMENCED EMERGENCY DESCENT.  CABIN CLIMBED TO APPROXIMATELY 15,000 FT.   REPLACED CABIN PRESSURE CONTROL MODULE.  OPERATIONS CHECKED GOOD.  REF: B737-300AMM 21-31-25.   ",Maybe,CLIMB                                             ,SME Feedback,,,,
NWAA081769762,"DECLARED EMERGENCY/DIVERSIONS.  PRESSURIZATION EVENT AT 33K FT.  MASKED DROPPED, EMERGENCY DESCENT.  DIVERTED TO CRW.  FOUND FUSELAGE SKIN CRACKED BETWEEN BS 827 TO BS 847, STR 2L.  REPAIRED SKIN PER SWA EA. Nature of Condition:  OTHER Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT, O2 MASK DEPLOYED Part Name: SKIN Part Condition: CRACKED",No,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
NWAA083739961,"(CAN) ON CLIMB OUT THROUGH 25,000 FT. FLIGHT CREW REPORTED, DUCT OVERHEAT ON RT PACK. COULD NOT CONTROL TEMPERATURE WITHRT PACK ON.  AIRCRAFT LOST ALL PRESSURIZATION AT ABOUT 25,000 FT. AND COULD NOT CONTROL CABIN PRESSURE IN MANUAL. CREWCONTACTED ATC AND CONDUCTED RAPID DESCENT DOWN TO 9,000 FT. CREW COULD NOT RESTORE PRESSURIZATION, SO THEY RETURNED.  WHEN AIRCRAFT LEVELLED OFF AT 9,000 FT. CAPTAIN WAS INFORMED OXYGEN MASKS HAD DROPPED DOWN IN THE CABIN. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  O2 MASK DEPLOYED Part Name: CONTROL VALVE Part Condition: MALFUNCTIONED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
NWAA09759869,"ENROUTE, THE FLIGHT LOST PRESSURIZATION AFTER REACHING CRUISE ALTITUDE.  THE FLIGHT DESCENDED TO 10,000 FEET.  THE OXYGEN MASKS DID NOT DEPLOY.  THE FLIGHT DIVERTED AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE FORWARD OUTFLOW VALVE AS A PRECAUTIONARY MEASURE AND THE AFT OUTFLOW VALVE DUE TO AIR LEAKING AROUND WORN DOOR SEALS.  ALSO, MAINTENANCE FOUND THE FORWARD CARGO DOOR SEAL AND SILL DAMAGED AND LEAKING AIR.  REPLACED THE FORWARD CARGO DOOR SEAL AND SILL.OPERATIONALLY CHECKED AND LEAK CHECKED OK. [CLOSED] Nature of Condition:  OTHER Precautionary Procedure:  EMER. DESCENT, UNSCHED LANDING Part Name: SILL Part Condition: DAMAGED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
P5CA2017010900006,"ON ENGINE SHUTDOWN,  RIGHT ENGINE BLEED VALVE DID NOT CLOSE.  PERFORMED AN OPS CHECK IAW AMM 36-11-09.  OPS CHECK GOOD,NO FAULTS NOTED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: BLEED VALVE Part Condition: MALFUNCTIONED",No,TAXI                                              ,SME Feedback,Engine,,,
P5CA2017032800080,"AFTER ENGINE START, THE LEFT ENGINE BLEED OFF EICAS MESSAGE DISPLAYED, ASSOCIATED LEFT PACK OFF.  REMOVED AND REPLACED PRESSURE REGULATING VALVE IAW AMM 36-11-09 OPS CHECKED NORMAL. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  RETURN TO BLOCK Part Name: REGULATOR VALVE Part Condition: FAILED",No,TAXI                                              ,SME Feedback,Engine,,,
P5CA2017041300086,LEFT ENGINE BLEED AIR MESSAGE.  REPLACED PRSOV IAW AMM 36-11-09. OPS CHECKED OK IAW AMM 71-00-00. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: SHUTOFF VALVE Part Condition: MALFUNCTIONED,Maybe,CRUISE                                            ,SME Feedback,,,,
P5CA2017050300101,NR 1 ENGINE SPAR VALVE INDICATION INTERMITTENT. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  NONE Part Name: WARNING MESSAGE Part Condition: INTERMITTENT,No,                                                  ,SME Feedback,Engine,,,
P5CA2017062100207,CABIN ALTITUDE AUTO 2 EICAS MESSAGE.  REMOVED AND REPLACED AUTO PRESSURE CONTROLLER IAW AMM 21-31-02. OPS CHECKED NORMAL. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: CONTROLLER Part Condition: MALFUNCTIONED,Maybe,TAXI                                              ,SME Feedback,,,,
P5CA2017081100271,OIL FILTER BYPASS WARNING SYSTEM FOR THE NR 1 ENGINE.  COMPLIED WITH WORK CARD A-79-310-01-1. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: WARNING SYSTEM Part Condition: ILLUMINATED,No,NOT REPORTED                                      ,SME Feedback,Engine Oil,,,
P5CA2017081500275,EICAS MESSAGE AFT CABIN TEMP.  REMOVED AND REPLACED CABIN ZONE TEMP CONTROLLER IAW AMM 21-61-03.  OPS CHECKED GOOD. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: CONTROLLER Part Condition: MALFUNCTIONED,Maybe,NOT REPORTED                                      ,SME Feedback,,,,
P5CA2017082500287,NR 1 ENGINE HIGH PRESSURE CONTROLLER FAILED PART 2 ITEM 6H OF EO6736A005_CS.   REMOVED AND REPLACED THE PRESSURE CONTROLLER IAW AMM36-11-08-404-014-007. Nature of Condition:  OTHER Precautionary Procedure:  NONE Part Name: CONTROLLER Part Condition: MALFUNCTIONED,Maybe,                                                  ,SME Feedback,,,,
PCSA2017051801,"PRECAUTIONARY LANDING DUE TO LEFT OIL QUANTITY INDICATING ZERO, ALL OTHER INDICATIONS NORMAL. LEFT ENGINE OIL PRESSURE STEADY 28 PSI. Nature of Condition:  WARNING INDICATION, FLUID LOSS Precautionary Procedure:  UNSCHED LANDING Part Name: SEAL Part Condition: LEAKING",No,CRUISE                                            ,SME Feedback,Engine Oil,,,
PCSA2017120801,#1 ENGINE SHUTDOWN (BY CREW)DUE TO OIL PRESSURE LIGHT ILLUMINATED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  ENGINE SHUTDOWN Part Name: WARNING LIGHT Part Condition: ILLUMINATED,No,CRUISE                                            ,SME Feedback,Engine Oil,,,
Q2SA20170707383,"DURING CLIMB OUT PASSING 15000 FT,  CABIN ALTITUDE LIGHT ILLUMINATED.  PERFORMED QRH PROCEDURE, VERIFIED ALL SWITCHES WERE CORRECT.  MX TROUBLESHOT AIRCRAFT BLEED AND PRESSURIZATION ISSUES IAW AMM 36-11-05, AND 21-00-05. BLEED SYSTEM ON LT& RT ENGINE OPERATES NORMAL. DISCOVERED EQUIPMENT COOLING AUTO FLOW CONTROL VALVE STUCK IN OPEN POSITION.  R & R THE AUTO FLOW CONTROL VALVE IAW AMM 21-58-21. OPS CHECKED GOOD.  AIRCRAFT GROUNDED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: CONTROL VALVE Part Condition: STUCK",Maybe,CLIMB                                             ,SME Feedback,,,,
SAJF2017020306003,"CABIN RATE OF CLIMB AND CAB ALT INCORRECT, AIRCRAFT DIVERT TO TPE. DCPC 1 AND 2 BITE NO FAULT WAS FOUND AND BOTH PACK OPERATION FOUND NO FLOW.  BOTH PACK FLOW CONTROL VALVE REPLACED, FUNCTION OPERATION AND LEAK CHECK NORMAL. CABIN PRESSURIZED CONDITION CHECK NORMAL. BOTH ENGINE RUN-UP CHECK NORMAL. Nature of Condition:  OTHER Precautionary Procedure:  UNSCHED LANDING Part Name: CONTROL VALVE Part Condition: MALFUNCTIONED",Maybe,CLIMB                                             ,SME Feedback,,CHI-CHI-17-0029,Not COSP Reportable,
SB05030,"BWI - FLT428 - ENROUTE FROM CLT TO BWI, CREW REPORTED A LOSS OF CABIN PRESSURE AT FL270.  CABIN CREW NOTED A NOISE AROUND THE FORWARD ENTRY DOOR.  OXYGEN MASKS DEPLOYED.  FLIGHT DESCENDED AND CONTINUED ONTO BWI WITHOUT FURTHER INCIDENT.  NOEMERGENCY WAS DECLARED.  MAINTENANCE FOUND THE FORWARD ENTRY DOOR LOWER HINGE SEAL BENT.  REPLACED SEAL AND ACCOMPLISHED HULL LEAK DOWN TEST PER MM 05-51-91.  TEST WITHIN LIMITS. ACCOMPLISHED PRESSURIZATION CONTROL SYSTEM TEST PER MM 21-31-00.  FOUND FORWARD OUTFLOW VALVE COMMANDED CLOSED AT ALL TIMES.  REPLACED AFT OUTFLOW VALVE PER MM 21-31-11-4.  OPERATIONAL CHECK NORMAL.  REPLACED OXYGEN GENERATORS AND REPACKED ALL MASKS.  AIRCRAFT OK FOR SERVICE. Nature of Condition:  OTHER Precautionary Procedure:  EMER. DESCENT, O2 MASK DEPLOYED Part Name: SEAL Part Condition: BENT",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
SB05072,"CABIN ALTITUDE WARNING HORN ACTIVATED AS ACFT BEGAN A SLOW UNCONTROLLABLE CLIMB IN CABIN PRESSURE.  OUTFLOW VALVE REPORTED TO BE CLOSED ENTIRE TIME.  CREW DESCENDED FLIGHT TO 14,000 FT WHERE PRESSURE STABILIZED.  O-2 MASKS DEPLOYED AS A PRECAUTION.  FLT LANDED AT CLT WITHOUT FURTHER INCIDENT.  NO EMERGENCY DECLARED.  MX FOUND FWD CARGO DOOR SEAL OUT OF RETAINER TRACK.  RESECURED SEAL & REPAIRED SEVERAL LEAKS ALONG SERVICE DOORS & ENTRY DOORS.  R & R AFT OUTFLOW VALVE DUE TO LEAKAGE PER MM.  REPLACED ALL DEPLETED OXYGEN GENERATORS AND REPACKED MASKS.  ACCOMPLISHED PRESSURIZATION CHECK JOB CARDJ321-30-00.  ALL INDICATIONS ARE WITHIN LIMITS. AIRCRAFT OK FOR SERVICE. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  O2 MASK DEPLOYED Part Name: SEAL Part Condition: OUT OF TRACK",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
SB05074,"AT FL330, CREW REPORTED CABIN BEGAN A 6,000 FPM CLIMB.  AUTO FAIL LIGHT ILLUMINATED ALONG WITH STANDBY ON LIGHT.  CREW SWITCHED TO MANUAL AC/DC PRESSURIZATION MODE AND CONFIRMED OUTFLOW VALVE FULLY CLOSED.  CREW APPLIED THRUST ON ENGINES AND DESCENDED TO LOWER ALTITUDE TO CONTROL CABIN.  FLIGHT LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REMOVED AND REPLACED BOTH CABIN PRESSURE SAFETY RELIEF VALVES PER MM 21-32-21.  OPERATIONAL CHECK AND LEAK CHECK GOOD.  PERFORMED SATISFACTORY TEST FLIGHT.  AIRCRAFT OK FOR SERVICE. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: OUTFLOW VALVE Part Condition: FAULTY",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
SB05074,"WHILE IN CRUISE AT FL350 THE CABIN PRESSURE STARTED TO CLIMB.  CREW DESCENDED TO FL330 IN AN ATTEMPT AT CABIN PRESSURE CONTROL WHICH DID MAINTAIN SETTING UNTIL TOP OF DESCENT.  AT THAT POINT, WITH ANT-ICE ON DUE TO WEATHER AND WITH THROTTLES RETARDED FOR DESCENT, THE CREW LOST CONTROL OF CABIN PRESSURIZATION AND THE OXYGEN MASKS DEPLOYED.  CREW DECLARED ANEMERGENCY AND PERFORMED A RAPID DESCENT TO 10,000 FEET.  FLIGHT LANDED AT OPF WITHOUT FURTHER INCIDENT.  NO CORRECTIVE MAINTENANCE ACTION WAS PERFORMED AS AIRFRAME WAS BEING DELIVERED TO OPF FOR DECOMMISSIONING.  (S) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT, O2 MASK DEPLOYED Part Name: UNKNOWN Part Condition: UNKNOWN",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
SB05081,"(DUCT SEAL BOOT)  ENROUTE, THE CABIN ALTITUDE WARNING HORN SOUNDED ALERTING THE CREW THAT CABIN ALTITUDE WAS AT 10,000 FEET.  WITH OUTFLOW VALVE CLOSED, CREW WAS UNABLE TO CONTROL CABIN ALTITUDE.  CREW DESCENDED FLIGHT AND DIVERTED, WHERE THE FLIGHT LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED AND NO OXYGEN MASKS WERE DEPLOYED.  MAINTENANCE RESECURED DUCT SEAL BOOT IN KEEL BEAM AREA.  LEAK CHECK GOOD.  ALSO, REPLACED FORWARD ENTRY DOOR LOWER HINGE FLAP SEAL.  LEAK CHECK GOOD.  PERFORMED LEAK DOWN RATE TEST PER MM.  OPERATIONAL TEST SATISFACTORY. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: BOOT Part Condition: OUT OF POSITION",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
SB05136,"PIT - FLT 231 - ON CLIMB-OUT, AT FL330, CABIN ALTITUDE BEGAN A RAPID CLIMB AT 2,000 FT PER MINUTE.  CREW ACCOMPLISHED ANEMERGENCY DESCENT AND REGAINED CONTROL, CABIN AT FL120 IN MANUAL PRESSURIZATION MODE.  AT FL100, CABIN ALTITUDE NORMALWHEN TRYING STANDBY PRESSURIZATION MODE.  FLIGHT RETURNED TO FIELD AND LANDED WITHOUT INCIDENT.  OXYGEN MASKS WERE NOT DEPLOYED.  MAINT FOUND FWD OUTFLOW VALVE FAILED IN OPEN POSITION.  R & R FWD OUTFLOW VALVE PER MM.  REMOVED AND REPLACEDP5-6 CABIN PRESSURE SELECTOR PANEL AND CABIN PRESSURE CONTROLLER AS PRECAUTIONARY.  OP CHECK GOOD.  ACCOMPLISHED HULL LEAK CHECK AND CONFIDENCE CHECK OF CABIN PRESSURE WITH SINGLE PACK OPERATION.  SYSTEM CHECKS GOOD.  NO HULL LEAKS NOTED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT Part Name: OUTFLOW VALVE Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
